Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
49119,john lee hooker,the healer,1998,blues,lord lord blue healer world blue healer healer world world heal heal blue heal early morning heal blue heal yeah yeah heal heal heal heal lord lord lord lord lord look woman leave blue heal woman leave leave early morning blue heal heal heal yeah yeah lord lord lord lord lord lord lord lord blue blue healer blue blue heal healer heal heal heal heal heal heal heal world world healer night lay feel woman leave blue come heal heal heal heal heal blue heal heal healer heal heal healer blue healer blue healer world world lord lord lord blue healer world world lord lord lord lord lord heal heal heal heal heal heal heal heal heal heal,118,0.000487329,0.000487329,0.096183781,0.00048733,0.037538282,0.266443686,0.000487329,0.000487329,0.000487329,0.1748386403112818,0.000487329,0.000487329,0.000487329,0.4181729988320002,0.000487329,sadness,0.3142857142857143
44257,thin lizzy,sweet marie,1976,blues,sweet mean memory hold dearly dream plan hop future scheme sweet home heart heart home part feel twilight fall moon call sweet tell shell whisper sweet darkness go message darling sweet sweet lovers part start leave break hearted depart sweet sweet sweet sweet arizona long california felt thousand away home tonight go play boston know hell go write song think sweet mean sweet keep haunt sweet constantly sweet home heart heart home part feel,74,0.000862813,0.026578573,0.000862813,0.023484161,0.000862813,0.000862813,0.3406860037009013,0.072049853,0.000862813,0.2254301726694975,0.000862813,0.033349691,0.000862813,0.2008344394947832,0.068096165,romantic,0.6285714285714286
34087,jeff bates,i wanna make you cry,2003,country,long long hold long somebody breath away wanna turn make till lonely go dream life swear untill tear come pourin eye wanna tell want cause darlin believe fall hopelessly helplessly wanna turn make till lonely go dream life swear untill tear come pourin eye wanna swear untill tear come pourin eye wanna wanna,53,0.1010815072086757,0.001144165,0.1112496522385726,0.084435162,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.42317747,0.062631542,sadness,0.2428571428571428
21672,bobby bare,i don't believe i'll fall in love today,1963,country,believe fall today memories stand heart busy love believe fall today cause sure wouldn stay come like sure measure night pray heart mind hear poor heart believe fall today night pray believe fall today,34,0.001594896,0.001594896,0.3617096953229122,0.086366446,0.001594896,0.048695846,0.037320617,0.086861985,0.001594896,0.001594897,0.001594896,0.001594896,0.001594896,0.3583117573776923,0.001594896,world/life,0.8142857142857143
29180,gordon lightfoot,ghosts of cape horn,1988,country,cape horn ship line ship morn wish bear ghost cape horn deral riddle diddy sail away break ghost cape horn repair demons dance southern gales tattered sail tell tales come rustic dog follow bright southern cross round horn lose read letter oceans away take cape horn ship line ship morn wish bear ghost cape horn deral riddle diddy sail away break ghost cape horn come dog southampton penzance kinsale catch sailor dance mean read letter cry anchor aweigh take cape horn ship line ship morn wish bear ghost cape horn deral riddle diddy sail away break ghost cape horn,99,0.001012146,0.3259339310805127,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.050634803,0.001012146,0.1556010708020732,0.05091077,0.2562158250739841,0.001012146,violence,0.4571428571428571
7533,yoko ono,kiss kiss kiss,1980,pop,kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss death life warm hearts cold dart kiss kiss kiss kiss bleed inside long long story tell hell touch touch touch touch touch touch touch touch touch touch touch touch break mirror white terror touch touch touch touch shake inside faint faint sound childhood ring soul kiss kiss kiss kiss kiss kiss,63,0.000892061,0.2016884301801492,0.000892061,0.000892061,0.000892061,0.000892061,0.738064334,0.000892061,0.000892061,0.027764361,0.000892061,0.000892061,0.019101965,0.000892061,0.000892061,romantic,0.5714285714285714
18130,partynextdoor,break from toronto,2013,pop,smile face make easy trust sauga feel like night time watch doin light shine drink niggas tryna talk strip club shawty silhouette look like dolla sign catch catch thats nigga bring bring blow ones loonie niggas straight bill toonie niggas niggas bigger bouncer roll bitch smell like ounce right quick right quick tight jeans feel shit tell good baby tell tell good shawty come bring hood baby bring bring hood sauga feel like night time bust open shawty light shine fuckin niggas know want break know want break toronto girl,90,0.048973434,0.00074129,0.00074129,0.06406699,0.00074129,0.00074129,0.00074129,0.00074129,0.5796230640430009,0.00074129,0.00074129,0.1005795404369359,0.00074129,0.00074129,0.059611615,obscene,0.1
66470,dispatch,douggie mayu's,2000,reggae,dispatch live mayu instrumental,4,0.026315789,0.02631579,0.5263157890131493,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.02631579,0.026315789,0.02631579,0.026315789,0.026315789,world/life,0.2857142857142857
17326,mac miller,frick park market,2011,pop,turkey sandwich lettuce tomato bitch miller fuck crew live uncle hipster girl hips stir pittsburgh smoke paper swisher welcome rellim chronicle look monocle dodge obstacles gamble like bellagio cockaroach heroin cause talk dope type leave clean fuck shiny word tryin mansion room money gonna green guarantee slide stay blue press play start scratch template losers goin whats trendy game motherfuckers see city champion everybody second string need testify testify best best anybody goin leave fee world legs numb plan look need market hold care starve bitch fee world legs numb plan look need market need market stickers literally different shoe feel need fresher pair motherfuckers treat like second year fool better prepare know bout rhyme deadly frick market kick garbage sick bar boss stick watch college campus chill write planet earth fuck bout hardest fuck say different time rhyme punxsutawney feel starter martyr kill get harder time write wish rewind night kickin goin fuckin know lonely girl friend shit suggest hold fee world legs numb plan look need market hold care starve bitch fee world legs numb plan look need market need market yeah blue slide,186,0.000487329,0.000487329,0.071509286,0.021946507,0.077814947,0.000487329,0.01974173,0.095167419,0.5198579857122612,0.057999362,0.000487329,0.000487329,0.013490592,0.000487329,0.000487329,obscene,0.1285714285714285
74166,dio,gypsy,1983,rock,straight hell tell cause blind light crack brain magic pain turn paler shade white free sail hear voice say choice hammer nail ridin ridin roll bone mind give rule fool need little ridin ridin queen straight hell tell cause blind light crack brain magic pain turn leave right right ridin ridin ridin queen mean,54,0.001196172,0.4726503955293495,0.001196172,0.001196172,0.001196172,0.024883807,0.001196172,0.2541070771721904,0.001196172,0.001196172,0.001196172,0.1714228161382532,0.03053346,0.001196172,0.001196172,violence,0.5285714285714286
23471,derek & the dominos,bell bottom blues,1970,country,blue want lose feel choose place arm want crawl floor want hear gladly want fade away want fade away heart want stay wrong right treat baby strong lose fight better loser want crawl floor want hear gladly want fade away want fade away heart want stay instrumental want crawl floor want hear gladly cause want fade away want fade away heart want stay blue goodbye sure gonna meet surprise lover want crawl floor want hear gladly cause want fade away want fade away heart want stay want fade away want fade away heart want stay want fade away want fade away heart want stay,104,0.015036868,0.061165325,0.000531632,0.000531632,0.000531632,0.000531632,0.035188588,0.000531632,0.000531632,0.056668526,0.000531632,0.000531632,0.000531632,0.4971463574477205,0.000531632,sadness,0.7142857142857143
76924,system of a down,war?,1998,rock,dark light fight prayers incantations run away trivial judgment deliverance sell bounty soul gentile priest victored seljuks holy land take fight heathens fight heathens fight heathens fight heathens riches land power bright darkness lead nobles east fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens bright darkness beliefs bullets wicked write sword enter room destroy destroy destroy international security righteous need reason kill history teach reason attain approve child partisan brother speak anymore speak anymore speak anymore speak anymore fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens fight heathens,104,0.000956938,0.7130383803608557,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.083711974,0.000956938,0.000956938,0.000956938,0.083732702,0.087086016,0.019033797,0.000956938,violence,0.3142857142857143
22193,sonny boy williamson ii,bring it on home,1965,country,baby baby gonna bring home buy ticket load conductor holler aboard seat ride watch train track baby baby gonna bring home think good time soul heart think life comin home goin home gonna bring home gonna bring home gonna bring home gonna bring home bring home,46,0.1144997634170394,0.00122399,0.038047712,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.1132783714953254,0.3430854302527905,0.1442658888226642,0.00122399,0.00122399,0.031852102,0.00122399,music,0.7857142857142857
55261,oscar peterson,remember,1960,jazz,little kiss moment hours deep regret little smile long forget little heartache leave token little plaything carelessly break remember night night say remember remember vow star remember remember lonely spot learn care promise forget forget remember,36,0.001644737,0.001644737,0.470974523,0.1050405097596878,0.001644737,0.159431123,0.047001605,0.001644737,0.035225185,0.001644737,0.001644737,0.001644737,0.001644737,0.1609454752097243,0.001644737,world/life,0.8571428571428571
54289,jamie n commons,heartbreak,2019,blues,wed sure probably tell ask friends invite send dress stand tent know take long dream heartbreak heartbreak arrow heartbreak heartbreak older know heartbreak heartbreak yeah try years try years waste years waste tear waste tear cause cry shoulder time ways fault know wait long dream heartbreak heartbreak arrow heartbreak heartbreak older know heartbreak heartbreak yeah try years try years whoa make stronger whoa think heartbreak heartbreak arrow heartbreak heartbreak older know heartbreak heartbreak yeah try years try years try years try years try years,84,0.00093985,0.00093985,0.3065992730861322,0.088132465,0.093012335,0.00093985,0.00093985,0.3649942359928961,0.00093985,0.00093985,0.030195713,0.00093985,0.019100862,0.08668692,0.00093985,world/life,0.014285714
31093,dwight yoakam,a thousand miles from nowhere,1993,country,thousand time matter cause thousand place want heartaches pocket echo head hear cruel cruel things say bruise memory tear stain hand mirror vision thousand thousand,25,0.002770083,0.3319626714743589,0.2997026050923764,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.1402279131086724,0.002770083,0.002770083,0.1172056942718069,0.002770083,violence,0.3857142857142857
40539,ruth brown,why don't you do right,1959,blues,plenty money women fool right like money sittin wonderin money right like money prepare years wouldn wanderin door door right like money fell jivin take offer drink right like money right like like,33,0.001879699,0.001879699,0.001879699,0.1344565414799838,0.001879699,0.001879699,0.001879699,0.001879699,0.3655030460411355,0.001879699,0.3248894207294084,0.001879699,0.001879699,0.001879699,0.001879699,obscene,0.8714285714285714
80821,weezer,everybody wants to rule the world,2019,rock,welcome life turn sleep act best behavior turn mother nature everybody want rule world design remorse help decide help freedom pleasure last forever everybody want rule world room light hold hand wall come tumble right fade everybody want rule world stand indecision marry lack vision everybody want rule world need headline believe everybody want rule world freedom pleasure last forever everybody want rule world,64,0.001074114,0.061337549,0.4210753386027581,0.001074114,0.1617324355723036,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.101422335,0.1105266856061405,0.001074114,0.001074114,world/life,0.014285714
80733,breaking benjamin,blood,2018,rock,endless word sick tire hat break sick fuck tire fall regret run away come apart awake blood fall lyric commercial,20,0.002770083,0.3524068089689176,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.066458131,0.002770083,0.002770083,0.002770083,0.002770083,0.3930199849158646,0.002770083,sadness,0.028571429
29322,mel mcdaniel,real good feel good song,1988,country,mornin goin right spend night fussin fightin wife bill mailbox know leave work cars tow away need real good feel good song make feel alright go wrong make feet make sing need real good feel good song friend workin hard savin like steal away chase street gang finally phone call police hold need real good feel good song make feel alright go wrong make feet make sing need real good feel good song music charm savage beast believe true history blue drum beat horn blow know work children wall jericho bring house real good feel good song make feel alright go wrong make feet make sing need real good feel good song real good feel good song make feel alright go wrong make feet make sing need real good feel good song need real good feel good song,138,0.000427899,0.000427899,0.000427899,0.000427899,0.064459716,0.039257197,0.013365115,0.039535395,0.000427899,0.1781247838083488,0.092626695,0.000427899,0.008778751,0.015768016,0.4194452595278982,feelings,0.4571428571428571
18561,vance joy,fire and the flood,2014,pop,walk neighborhood light cold stand get wake get wake flood feel blood fine head rest flood feel lightness step away feel late night fall asleep lie right count sheep flood feel blood fine head rest flood listen say know know know flood feel blood fine head rest flood,48,0.001349528,0.3974625899136251,0.001349528,0.2075925455522928,0.001349528,0.001349528,0.001349528,0.141146767,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.063577769,0.1713269405294912,violence,0.085714286
27474,america,inspector mills,1982,country,inspector mill like tell bout girl party night hill inspector mill long watch feel grow strong will inspector mill attempt point direction walk door take time stand inspector mill recall life felt close door walk away inspector mill attempt hurt need company search valleys hill gotta mill attempt point direction frighten look eye take time sit inspector mill someday soon inspector mill guess take look guess felt need crowd go good inspector mill crime fool like time cause wanna send inspector mill inspector mill attempt point direction walk door take time lie inspector mill inspector attempt point direction blind look eye follow wouldn call,104,0.000822368,0.1629413409669132,0.035212861,0.09268,0.000822369,0.000822368,0.000822368,0.1482697146513739,0.086839185,0.000822368,0.000822368,0.000822368,0.000822369,0.3272278170207693,0.047268215,sadness,0.5428571428571428
11927,salt-n-pepa,whatta man (feat. en vogue),1993,pop,blow mind feat stefani minaj moment life feat work thing edit crush feat cease remix foxy feat lyte ruffneck saltnpepa shoop monie shame sister feat true image queen latifah unity brat funkdafied khia neck gangsta dollas feat juicy shawnna gettin pull freak lyte cold party queen party party tonight feat brat leave misdemeanor martinez remix feat leave lop saltnpepa whatta feat vogue foxy yeah feat spragga benz gangsta lovin feat key brat like feat tyrese lighter lose ones lady rage afro puff conceited girl queen latifah ladies feat monie yoyo play yoyo feat cube saltnpepa push rain supa dupa shante revenge rerecorded minaj feat whatcha wanna foxy home feat blackstreet feel good feat neyo bahamadia uknowhowwedu digga break fool original version ching ching feat furtado charli baltimore stand feature ghostface killah momma thang clock kdef remix feat nonchalant,138,0.069038551,0.001253133,0.080404165,0.066027425,0.02544236,0.065260928,0.001253133,0.001253133,0.3151785640118805,0.001253133,0.001253133,0.001253133,0.001253133,0.1365573926458072,0.034453634,obscene,0.3857142857142857
34165,my morning jacket,mahgeeta,2003,country,sit wrap bottle wine little gonna ready lady wait boat wait long whoa bang bang go night wrap firelight listen slow ready lady wait boat wait long whoa feel know shiver deliver know ready lady wait boat wait long whoa mahgeetah mahgeetah mahgeetah mahgeetah mahgeetah mahgeetah,46,0.1111039216399253,0.001594896,0.001594896,0.4477370989949468,0.1168049736123117,0.028224619,0.067958519,0.001594897,0.001594896,0.001594896,0.1223482335564975,0.001594896,0.001594896,0.001594896,0.055258026,night/time,0.2428571428571428
3892,dusty springfield,son of a preacher man,1969,pop,billyray preacher daddy visit come gather round start talkin walkin athrough backyard walkin look eye lord know surprise reach preacher teach preacher good easy matter hard start sweettalkin lyric commercial,30,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.1485869850823113,0.002392345,0.097909819,0.3886872611317601,0.002392345,0.002392345,0.1479659655156926,0.002392345,0.002392345,0.033956331,obscene,0.7285714285714285
50290,heartless bastards,the will song,2004,blues,wanna movin hang wire lose reception fade spire silence come crashin nothin leave sound listen certain innuendos hard listen certain innuendos hard things remember reflection things remember move move,29,0.002631579,0.002631579,0.3110600915160541,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.077309699,0.2208477893001715,0.002631579,0.002631579,0.002631579,0.1658049135876113,0.002631579,world/life,0.2285714285714285
30006,the highwaymen,songs that make a difference,1990,country,babe remember nineteen sixtynine gather round room sing sing take turn guitar center seat couple street cry side sing songs difference everybody know special night nash nervous seat light south total magic walk shoe orbison rabbitt cry rock country blue newbury sing songs difference pregnant live drive nail drive truck sleep beneath bridge streets luck stand cold hunger hear songs everybody write bum sing heart earth sing songs difference money heart earth sing songs difference money,76,0.022018287,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.3192467897546708,0.4119259915477349,0.1190370289422807,0.034120801,0.081854368,0.000907441,music,0.4285714285714285
53109,the california honeydrops,long way,2015,blues,soul bear battle heart build eye lie fill disgust strip utopian rhetoric sickness core septic carcass rot fill disgust dead live head guilty guilty fuck fill disgust believe lie fee choose right obey pray time history game agendas wipe fuck away thing different shade truth black white fill disgust noose lie world keep turn swing world keep turn turn keep turn cause believe lie fee bear battle choose right obey build soul bear battle heart build build fuck heart build swing swing swing swing swing swing swing swing swing swing swing swing swing swing swing motherfuckers build build fuck,99,0.000692521,0.3412759299175578,0.1512815493928242,0.000692521,0.000692521,0.000692521,0.000692521,0.000692521,0.125591428,0.2261574010242648,0.000692521,0.000692521,0.032042716,0.1146482054522508,0.000692521,violence,0.071428571
8473,oingo boingo,sweat,1983,pop,sweat bear trouble poise action ready spring moment notice nerve like trigger wait pull cover sweat nice sweat help burn heart sleep concentrate cold drip sweat nice sweat rivers run make slippery like fish stop drown fall dead cover sweat cool boys dust couldn pressure cool girls knock want fell suffer pick gun hammer friction heat heat desire make sweat sweat baby saturday night right close door little room start sweat start soon sweat principal catch school give hell call fool point finger face start sweat place flow like rivers floor sweat break land dodge bullets sand enemy get close beat neck finger twichin cover sweat cover sweat cool boys dust couldn pressure cool girls knock want fell suffer pick gun hammer friction heat heat desire make,127,0.011179117,0.3170572292090127,0.000515996,0.040573163,0.000515996,0.009981189,0.000515996,0.000515996,0.000515996,0.013391933,0.1626453934345617,0.000515996,0.015506188,0.1029615190790313,0.000515996,violence,0.5285714285714286
70077,jada kingdom,wasteman,2018,reggae,time waste punany good wasteman level real ready matter fact time time waste punany good wasteman level real ready matter fact time know whofa pocket nuff cuff kruff mean waste usher wukliss bruck stop follow push luck ease outta space bare fuckery chat ears respect need help save know shout time waste punany good wasteman level real ready matter fact time time waste punany good wasteman level real ready matter fact time real like stress bomboclaat test batta ears wife date owna drive crazy cause level likkle yute better enuh money nuff enuh step aside comfortable time waste punany good wasteman level real ready matter fact time time waste punany good wasteman level real ready matter fact time like want like want money like want money away gweh time waste pssy good wasteman level real ready matter fact time time waste punany good wasteman level real ready matter fact time,150,0.000531632,0.000531632,0.071627097,0.4044779744907074,0.000531632,0.000531632,0.000531632,0.000531632,0.3070535088939196,0.000531632,0.000531632,0.000531632,0.000531632,0.000531632,0.1601638505252781,night/time,0.028571429
37628,whiskey myers,colloquy,2014,country,walk memory pierce stare tear rain eye life leave vein tell mind mind thank time spare cause know leavin leave smile misleadin eye cause hold cause young walkin avenue understand fixin lose tear moment fear come creepin tell father wouldn bother mind lose time swear life true cause know leavin leave smile misleadin eye cause hold cause know leavin leave smile misleadin eye cause hold,65,0.000993049,0.000993049,0.1302488323030559,0.000993049,0.000993049,0.000993049,0.059192316,0.3041763438133628,0.029409988,0.000993049,0.000993049,0.000993049,0.040012122,0.3964531162190077,0.000993049,sadness,0.085714286
8698,violent femmes,blister in the sun,1983,pop,walk strut stuff yeah string high kite stop check like blister hand know body beat stain sheet know girlfriend start like blister hand know walk strut stuff yeah string high kite stop check walk strut stuff yeah string high kite stop check body beat stain sheet know girlfriend start walk strut stuff yeah string high kite stop check like blister hand know,62,0.001144165,0.001144165,0.001144165,0.001144165,0.1003207562674854,0.001144165,0.001144165,0.001144165,0.4424722647394267,0.001144165,0.3651177858388111,0.001144165,0.001144165,0.001144165,0.001144165,obscene,0.5285714285714286
56389,frank zappa,directly from my heart to you,1970,jazz,penniman direct directly heart direct directly heart know feel blue pray away pray away yeah away need baby need baby need need need love little darlin hide,27,0.1441958234002612,0.00228833,0.00228833,0.00228833,0.2656292354158073,0.1056245008460486,0.055693129,0.00228833,0.00228833,0.047683195,0.00228833,0.00228833,0.00228833,0.3514258326779289,0.00228833,sadness,0.7142857142857143
68530,bumpin uglies,instead,2011,reggae,single tear instead pint blood spread bar knees weak see star resolve gonna embrace things guitar frost glass best remember good time forget fuck mess fault forget reminisce inbetween felt like dream awake warn friends begin include tomorrow tomorrow want know wouldn trade single moment money world deeper oceans eye beautiful cloud ask song good forget right time tie fault forget reminisce inbetween felt like dream awake warn friends begin include say fault forget reminisce inbetween felt like dream awake warn friends begin motherfucking,84,0.000809717,0.1731270781608223,0.329626688,0.000809717,0.000809717,0.000809717,0.000809717,0.1598322955148024,0.047647448,0.038022285,0.000809717,0.104085736,0.000809717,0.000809717,0.03596026,world/life,0.1285714285714285
59835,maze,we are one,1998,jazz,understand treat take time silly silly game play matter say matter feel know things feel have start deep heart understand treat take time silly silly game play play matter say away,31,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.6312097943838477,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.3368353171381819,0.0018797,sadness,0.3142857142857143
8906,everything but the girl,tender blue,1984,pop,lie awake night restless silence scream sleep turn wall fear onslaught dream touch stir round hand finger close feel ring cost question arise lie awake night silently star bedroom wall feel hand dare touch month start paint brightly burn land light baby scream shut eye shut ears cause baby,49,0.071340532,0.4482944056627662,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.4168541846143732,0.001349528,0.001349528,0.043267961,violence,0.5142857142857142
70722,elvis presley,put the blame on me,1961,rock,wrong long arm strong blame blame felt good hold tight couldn stop kiss goodnight tell heave right blame blame feel deep inside real hide ahead proud blame talk bother blame blame,31,0.001814882,0.001814882,0.001814882,0.062885757,0.001814882,0.001814882,0.1398194506466989,0.234098316,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.3643012602686216,0.1383632650050802,sadness,0.8428571428571429
25292,jerry jeff walker,public domain,1975,country,livingstongary nunn iron texas hold tennessee foot door california store ears concern song sound familiar concern concern policies kill public domain take bite apple dabble forbid fruit promise point slip skinny joint loot highheeled gucci shoe concern song sound familiar concern concern policies kill public domain sing river valley drink whore santa yeah snuff queen like snow white break vow demolay concern song sound familiar concern concern policies kill public domain make sense rain,74,0.001644737,0.4056593480783236,0.001644737,0.001644737,0.032903793,0.001644737,0.037914706,0.001644737,0.001644737,0.2856964714426736,0.1811220262985779,0.001644737,0.001644737,0.001644737,0.001644737,violence,0.6428571428571429
65770,the grace thrillers,around god's throne,1995,reggae,night close hymn perverse purposeless haunt ears guide step lightless valley eye deceive nature chaos cacophony shroud smoke altars heap stillborn carcasses molech nostrils fill hades bloodlust thrill creatures worship flesh sacrifice souls death mind slave feeble heart deception sculptor destruction devolution name progress fall deprave crown villainy power justice evade midwife hand outstretched gaia travail bring forth finalborn blood wrath misery long afterbirth turmoils fulfil weep amidst agony blood souls forever spill thousand time almighty stay hand dragon muster darken star assault throne poison wellspring life turn curse quench source annihilation beauty veil revilers deceivers kneel kiss edge sword soul calm fear morning hide face near rest heart know night dark daylight deny close hand,116,0.001196172,0.3980900195689937,0.001196172,0.1156904541253229,0.001196172,0.001196172,0.1551808767475857,0.001196172,0.001196172,0.001196172,0.001196172,0.1932368216945116,0.001196172,0.091879424,0.001196172,violence,0.3571428571428571
60325,georg levin,(i got) somebody new,2002,jazz,somebody different view somebody different view reminisce think thing miss reminisce turn like right outside door right outside door somebody different view somebody different view reminisce think thing miss reminisce turn like right outside door right outside door right outside door right outside door oooh somebody somebody somebody somebody somebody forever somebody forever somebody forever somebody forever somebody forever somebody forever somebody forever,63,0.000892061,0.000892061,0.000892061,0.087348836,0.000892061,0.000892061,0.000892061,0.1657044342819859,0.000892061,0.000892061,0.2552396175703534,0.000892061,0.000892061,0.000892061,0.3110551005383585,feelings,0.2571428571428571
75449,anthrax,keep it in the family,1990,rock,mankind public enemy speak mind public enemy go act blind search answer action reaction retraction head blue face state think shout understand hell go imagine things go separatists want state state state unconsciousness retribution solution constitution discrimination nation rain hatred yell schism rebel yell hear yell refuse live hell fear truth family live life family real world outside door family longest fall family tell think right black niggers jews kikes expect take seriously action curiously juvenile emulate hate know feel cause daddy hat hat ability reason like tire go flat family family act pure cold hatred cause race colour face different frustrations take violent nature hate hate kill fate street police state hell hate hate hate hate hate hate hate hate hate hate gonna stand gonna yell rebel truth family live life family real world outside door family longest fall family thing fear family truth hear family real world outside door family longest fall family family family family,158,0.000482859,0.5089381404510669,0.1308094802055509,0.000482859,0.000482859,0.1546956242224878,0.000482859,0.075081156,0.000482859,0.012531779,0.000482859,0.000482859,0.000482859,0.000482859,0.07150802,violence,0.4285714285714285
19201,rihanna,needed me,2016,pop,mustard beat good good fade fuck fade shit fuck complain feel jade shit kickin baby twist nigga list tryna inner issue bitch tell savage fuck white horse carriage imagine tell need oooh need feel little little know hate confess baby need shit light roll break like pound shit shit real real feel feel shit kickin baby twist nigga list tryna inner issue bitch tell savage fuck white horse carriage imagine tell need oooh need feel little little know hate confess baby need,82,0.1030671403409465,0.000862813,0.000862813,0.000862813,0.083985324,0.070348526,0.000862813,0.000862813,0.5556283375180372,0.000862813,0.046900975,0.000862813,0.000862813,0.000862813,0.1288531312978748,obscene,0.057142857
25758,merle haggard,got a letter from my kid today,1977,country,letter today read line lose remember daddy letter go excite daddy dear little wash brush tell daddy puppy picture think look like lonely letter today make kinda blue know exactly feel cause mighty lonely,34,0.001754386,0.001754386,0.090197943,0.035388433,0.001754386,0.14396694,0.001754386,0.1568810592779546,0.001754386,0.3013620230289505,0.001754386,0.001754386,0.034662629,0.001754386,0.049712244,music,0.6142857142857143
56265,minnie riperton,expecting,1970,jazz,think year sixteen sixteen take thoughts reflect expect muse autumn dream dream make mind expect expect certain like scheme scheme wait woods expect expect,24,0.004784689,0.004784689,0.5963122182051118,0.176852117,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,world/life,0.7142857142857143
25045,linda ronstadt,i will always love you,1975,country,stay know think step bittersweet memories take goodbye know need,10,0.005263158,0.005263158,0.005263158,0.005263158,0.005263159,0.005263158,0.1175498815298452,0.4110610688206664,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.3004034005043349,0.005263158,sadness,0.6428571428571429
63738,gregory isaacs,salary is thin (the sun shines for me),1976,reggae,yeahh shin cause know rain fall salary realize start dubbb shin cause know rain fall salary earn realize start yeahh shin cause know rain fall salary earn realize start,29,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.2545834399346231,0.002392345,0.002392345,0.002392345,0.16548417,0.002392344,0.3975933885024701,0.002392345,sadness,0.6285714285714286
19844,ayokay,stay with me,2018,pop,slowly show heart overflow leave barely breathe feel like yesterday tell leave feel come saturday wonder home stay stay vacay away honest okay stay stay place hotel room memories honest stay wander stay stay stay stay wonder leave stay stay stay yeah stay stay stay stay yeah lately fade say wanna leave summer turn cold bend break sick write letter start let stay stay vacay away honest okay stay stay place hotel room memories honest stay wander stay stay stay stay wonder leave stay stay stay yeah stay stay stay vacay stay away honest okay stay stay stay place stay hotel room memories honest stay yeah,106,0.000591366,0.017987935,0.000591366,0.000591366,0.051699115,0.000591366,0.000591366,0.000591366,0.000591366,0.056758315,0.000591366,0.000591366,0.000591366,0.8529765728994596,0.000591366,sadness,0.028571429
60244,the meters,down by the river,2001,jazz,reason hide madness sorrow impossible today oohooh drag rainbow send away river shoot baby river dead shoot dead hand hand away,21,0.058542793,0.4425750399059141,0.1249791247367921,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.047754431,0.1733011847246472,0.002923977,violence,0.2714285714285714
81608,de leve,méxico,2013,hip hop,feat club know dream believe think promise rome tropez mexico baby favor trust trust past time cuss stand swearin like judge evers know mean see debit green natti come chasin dream like free corevette sweet streets wreck lyric commercial,39,0.068984231,0.002024292,0.3734620726721505,0.002024292,0.002024292,0.002024292,0.048971674,0.1511737003608173,0.2067994295200638,0.002024292,0.002024292,0.002024292,0.044261589,0.002024292,0.002024292,world/life,0.1
45456,the action,in my lonely room,1981,blues,single time flirt criticize sinful things cause afraid lose lonely room tear hide cause lock door right lonely room tear hide cause lock door right place people whisper flirt ways hurt hear publics push hurt inside pretend mind lonely room tear hide lonely room tear hide lonely room right lonely room lock door right push pride aside right,58,0.000993049,0.000993049,0.036333014,0.1583758430466082,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.018855297,0.7715401147798362,0.000993049,sadness,0.5571428571428572
